## RECSRecommendations Upload File
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.
## RECS
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.catnumlist,entity.min_original_price,entity.max_original_price,entity.min_current_price,entity.max_current_price,entity.averagerating,entity.totalreviewcount,entity.new_prdt_end_date,entity.mediacode,entity.keywords
251714,Men's Comfort Waist No Iron Twill Dress Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/426847_FW21_FF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-comfort-waist-no-iron-twill-dress-pants/id_251714,10143,,"[15324,15329,15331]",79.95,89.95,79.95,89.95,4.0,422,,AE,"[""Adult"",""Mens"",""Regular Rise"",""Long Rise""]"
251715,Men's Tailored Fit No Iron Twill Dress Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/426855_FW21_FF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-tailored-fit-no-iron-twill-dress-pants/id_251715,6734,,"[15324,15329,15331]",69.95,69.95,69.95,69.95,4.0,302,,AE,"[""Adult"",""Mens"",""Regular Rise""]"
251785,Women's Cotton Tank Top,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/430353_FW21_FF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-cotton-tank-top/id_251785,95427,,"[15324,15325,15326]",19.95,24.95,19.95,24.95,4.4,25,,AE,"[""Adult"",""Junior"",""Womens"",""Mother's Day"",""Summer"",""LGBTQ+Pride"",""Regular"",""Petite"",""Tall""]"
252456,Men's Super-T Henley,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/429141_FW21_FF_GRH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-super-t-henley/id_252456,17,,"[15324,15325,15326]",34.95,34.95,34.95,34.95,5.0,2,,AE,"[""Adult"",""Mens"",""Regular""]"
253765,Girls Solid Pleated Skirt Below the Knee,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430797_BP13_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-solid-pleated-skirt-below-the-knee/id_253765,1834,,"[15324,15329,15334]",35.95,35.95,35.95,35.95,3.8,12,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular""]"
253768,Girls Solid A-line Skirt Below the Knee,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430813_BP13_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-solid-a-line-skirt-below-the-knee/id_253768,5492,,"[15324,15329,15334]",35.95,38.95,35.95,38.95,3.2,21,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular"",""Plus Size"",""Slim""]"
253771,Girls Plaid A-line Skirt Below the Knee,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430831_BP13_LF_JCN?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-plaid-a-line-skirt-below-the-knee/id_253771,3942,,"[15324,15329,15334]",40.95,43.95,40.95,43.95,4.2,19,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular"",""Plus Size"",""Slim""]"
253774,Girls Plaid Pleated Skirt Below The Knee,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430819_BP13_LF_HNP?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-plaid-pleated-skirt-below-the-knee/id_253774,2790,,"[15324,15329,15334]",40.95,40.95,40.95,40.95,4.1,16,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular""]"
253798,Girls Solid Box Pleat Skirt Below The Knee,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430803_BP13_LF_GRA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-solid-box-pleat-skirt-below-the-knee/id_253798,960,,"[15324,15329,15334]",35.95,35.95,35.95,35.95,3.3,9,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular""]"
253799,Women's Box Pleat Skirt (Below The Knee),"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/430801_FW21_FF_GRA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-box-pleat-skirt-below-the-knee/id_253799,307,,"[15324,15329,15334]",40.95,40.95,40.95,40.95,0.0,0,,AE,"[""Adult"",""Womens"",""Regular""]"
253823,Boys Plain Front Blend Chino Shorts,"[""Clothing"",""Bottoms"",""Shorts""]",,//s7.landsend.com/is/image/LandsEnd/435618_5X13_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/boys-plain-front-blend-chino-shorts/id_253823,15696,,"[15324,15329,15333]",27.95,27.95,27.95,27.95,3.5,26,,AE,"[""Big Boy size 8-20"",""Little Boy size 4-7"",""Boys"",""Back To School"",""Summer"",""Regular""]"
253854,Adult Stripe To Be Tied Tie,"[""Accessories"",""Accessories"",""Ties""]",,//s7.landsend.com/is/image/LandsEnd/426733_BR12_LF_CYC?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/adult-stripe-to-be-tied-tie/id_253854,24,,"[15398,15399,15413]",20.95,20.95,20.95,20.95,2.5,2,,AE,"[""Adult"",""Unisex"",""Juniors"",""Young Mens"",""Mens"",""Womens"",""Regular""]"
253855,Adult Plaid To Be Tied Tie,"[""Accessories"",""Accessories"",""Ties""]",,//s7.landsend.com/is/image/LandsEnd/426728_BR12_LF_HNP?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/adult-plaid-to-be-tied-tie/id_253855,295,,"[15398,15399,15413]",20.95,20.95,20.95,20.95,4.0,4,,AE,"[""Adult"",""Unisex"",""Mens"",""Womens"",""Regular""]"
253864,Adult Solid To Be Tied Tie,"[""Accessories"",""Accessories"",""Ties""]",,//s7.landsend.com/is/image/LandsEnd/426744_BR12_LF_CLN?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/adult-solid-to-be-tied-tie/id_253864,69,,"[15398,15399,15413]",20.95,20.95,20.95,20.95,5.0,1,,AE,"[""Adult"",""Unisex"",""Juniors"",""Young Mens"",""Mens"",""Womens"",""Regular""]"
254210,Women's 3/4-sleeve Splitneck No Iron Pinpoint,"[""Clothing"",""Tops"",""Shirts & Blouses""]",,//s7.landsend.com/is/image/LandsEnd/196300_CT15_LF_BLU?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-34-sleeve-splitneck-no-iron-pinpoint/id_254210,325,,"[15324,15325,15724]",50.95,50.95,29.99,29.99,4.2,25,,AE,"[""Adult"",""Womens"",""Petite""]"
254261,Unisex Big Custom Logo Long Sleeve Super-T T-shirt,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/245107_CY16_LF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/unisex-big-custom-logo-long-sleeve-super-t-t-shirt/id_254261,42,,"[15324,15325,15326]",32.95,32.95,32.95,32.95,0.0,0,,AE,"[""Adult"",""Unisex"",""Big""]"
255820,Men's Short Sleeve Multi Textured Polo,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/413016_SS21_FF_UJ6?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-short-sleeve-multi-textured-polo/id_255820,10773,,"[15324,15325,15744]",40.95,40.95,40.95,40.95,4.3,11,,AE,"[""Adult"",""Mens"",""Regular""]"
255822,Women's Short Sleeve Multi Textured Polo,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/413023_SS21_FF_ZTU?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-short-sleeve-multi-textured-polo/id_255822,3575,,"[15324,15325,15744]",40.95,40.95,40.95,40.95,3.8,32,,AE,"[""Adult"",""Womens"",""Regular""]"
256494,Girls Solid Tights,"[""Clothing"",""Socks & Hosiery"",""Hosiery""]",,//s7.landsend.com/is/image/LandsEnd/434598_AK13_LF_CLN?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-solid-tights/id_256494,2438,,"[15324,15378,15380]",12.95,12.95,12.95,12.95,5.0,1,,AE,"[""Little Girl size 4-6X"",""Big Girl size 7-16"",""Toddler 2T-4T"",""Girls"",""Easter"",""Regular""]"
256591,Men's Long Sleeve Super Soft Supima Polo Shirt,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/432097_FW21_FF_DCH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-long-sleeve-super-soft-supima-polo-shirt/id_256591,23628,,"[15324,15325,15744]",44.95,49.95,44.95,49.95,5.0,3,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Birthday"",""Regular"",""Tall""]"
256592,Men's Long Sleeve Super Soft Supima Polo Shirt with Pocket,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/435123_FW21_FF_DCH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-long-sleeve-super-soft-supima-polo-shirt-with-pocket/id_256592,10919,,"[15324,15325,15744]",44.95,49.95,44.95,49.95,4.5,10,,AE,"[""Adult"",""Mens"",""Regular"",""Tall""]"
256752,Fleece Blanket,"[""Bed"",""Blankets & Throws"",""Blankets""]",,//s7.landsend.com/is/image/LandsEnd/439071_AK13_LF_6ZD?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/fleece-blanket/id_256752,6707,,"[15484,15486,15487]",59.95,99.95,59.95,99.95,4.6,244,,AE,"[""Adult"",""Gifts""]"
256866,Unisex Custom Embroidered Logo Crewneck Sweatshirt,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/368129_AK13_LF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/unisex-custom-embroidered-logo-crewneck-sweatshirt/id_256866,153,,"[15324,15325,15326]",30.95,30.95,30.95,30.95,4.0,8,,AE,"[""Adult"",""Unisex"",""Regular""]"
257392,Men's Long Sleeve Super Soft Supima Banded Bottom Polo Shirt,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/434982_FW21_FF_M5L?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-long-sleeve-super-soft-supima-banded-bottom-polo-shirt/id_257392,4860,,"[15324,15325,15744]",49.95,49.95,49.95,49.95,4.5,173,,AE,"[""Adult"",""Mens"",""Regular""]"
257423,Women's Sport Knit Denim High Rise Elastic Waist Pull On Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/435233_FW20_FF_QS6?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-sport-knit-denim-high-rise-elastic-waist-pull-on-pants/id_257423,8992,,"[15324,15329,15331]",44.95,49.95,44.95,49.95,3.9,43,,AE,"[""Adult"",""Womens"",""Regular"",""Petite"",""Tall""]"
257437,Women's Starfish Elastic Waist Knit Jeans Straight Leg Mid Rise,"[""Clothing"",""Bottoms"",""Jeans""]",,//s7.landsend.com/is/image/LandsEnd/436118_FW20_FF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-starfish-elastic-waist-knit-jeans-straight-leg-mid-rise/id_257437,257,,"[15324,15329,15330]",54.95,59.95,48.99,52.99,4.0,1,,AE,"[""Adult"",""Womens"",""Regular"",""Petite"",""Tall""]"
257862,Unisex Custom Logo Long Sleeve Super-T T-shirt,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/245107_CY16_LF_GRH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/unisex-custom-logo-long-sleeve-super-t-t-shirt/id_257862,12297,,"[15324,15325,15326]",27.95,27.95,27.95,27.95,4.2,6,,AE,"[""Adult"",""Unisex"",""Regular""]"
257920,Men's Short Sleeve Broadcloth Shirt,"[""Clothing"",""Tops"",""Dress Shirts""]",,//s7.landsend.com/is/image/LandsEnd/411678_SS21_FF_TUU?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-short-sleeve-broadcloth-shirt/id_257920,11936,,"[15324,15325,15745]",25.95,30.95,25.95,30.95,4.4,24,,AE,"[""Adult"",""Mens"",""Casual"",""Wear to Work"",""For Him"",""Dressy"",""Regular"",""Tall""]"
258601,Women's Short Sleeve Active Pique Polo Shirt,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/401521_SS21_FF_DBB?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-short-sleeve-active-pique-polo-shirt/id_258601,2097,,"[15324,15325,15744]",39.95,39.95,39.95,39.95,3.3,3,,AE,"[""Adult"",""Womens"",""Plus Size""]"
258785,Women's Starfish Elastic Waist Knit Jeans Straight Leg Mid Rise,"[""Clothing"",""Bottoms"",""Jeans""]",,//s7.landsend.com/is/image/LandsEnd/436115_FW20_FF_IND?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-starfish-elastic-waist-knit-jeans-straight-leg-mid-rise/id_258785,14490,,"[15324,15329,15330]",54.95,59.95,54.95,59.95,4.5,23,,AE,"[""Adult"",""Womens"",""Regular"",""Petite"",""Tall""]"
259593,Essential Down Comforter,"[""Bed"",""Duvets & Comforters"",""Duvet Inserts & Comforters""]",,//s7.landsend.com/is/image/LandsEnd/439003_AK18_LF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/essential-down-comforter/id_259593,2955,,"[15484,15495,15497]",189.95,279.95,189.95,279.95,4.3,76,,AE,"[""Adult""]"
259676,Men's No Iron Twill Shirt,"[""Clothing"",""Tops"",""Casual Buttondown Shirts""]",,//s7.landsend.com/is/image/LandsEnd/436953_FW21_FF_IFV?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-no-iron-twill-shirt/id_259676,29998,,"[15324,15325,15746]",54.95,59.95,54.95,59.95,4.6,5,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Holiday Gifts"",""Birthday"",""Summer"",""Regular"",""Tall""]"
259720,Men's Super Soft Supima Mock Turtleneck,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/436674_FW21_FF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-super-soft-supima-mock-turtleneck/id_259720,31641,,"[15324,15325,15326]",39.95,44.95,39.95,44.95,4.5,4,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Birthday"",""Regular"",""Tall""]"
259723,Men's Super Soft Supima Turtleneck,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/436677_FW21_FF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-super-soft-supima-turtleneck/id_259723,20046,,"[15324,15325,15326]",44.95,49.95,44.95,49.95,5.0,2,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Birthday"",""Regular"",""Tall""]"
259727,Men's Long Sleeve Jacquard Super Soft Supima Polo Shirt,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/436695_FW21_FF_0WK?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-long-sleeve-jacquard-super-soft-supima-polo-shirt/id_259727,5421,,"[15324,15325,15744]",59.95,64.95,59.95,64.95,4.3,3,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Fall"",""Winter"",""Regular"",""Tall""]"
259889,Men's Merino Wool Snow Pac Boot Socks,"[""Clothing"",""Socks & Hosiery"",""Socks""]",,//s7.landsend.com/is/image/LandsEnd/436616_A515_LF_63R?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-merino-wool-snow-pac-boot-socks/id_259889,3570,,"[15324,15378,15379]",19.95,19.95,19.95,19.95,5.0,1,,AE,"[""Adult"",""Mens"",""Stocking Stuffer"",""Gifts"",""For Him"",""Holiday Gifts"",""Regular""]"
263129,Men's Super-T Short Sleeve Mock Turtleneck,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/440240_SS21_FF_A6J?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-super-t-short-sleeve-mock-turtleneck/id_263129,8,,"[15324,15325,15326]",29.95,34.95,29.95,34.95,4.3,164,,AE,"[""Adult"",""Mens"",""Regular"",""Tall""]"
263482,Men's Short Sleeve No Iron Twill Shirt,"[""Clothing"",""Tops"",""Casual Buttondown Shirts""]",,//s7.landsend.com/is/image/LandsEnd/440062_SS21_FF_QLS?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-short-sleeve-no-iron-twill-shirt/id_263482,11894,,"[15324,15325,15746]",44.95,49.95,44.95,49.95,4.6,330,,AE,"[""Adult"",""Mens"",""Summer"",""Regular"",""Tall""]"
263709,Women's Short Sleeve Broadcloth Shirt,"[""Clothing"",""Tops"",""Shirts & Blouses""]",,//s7.landsend.com/is/image/LandsEnd/437702_FW21_FF_TUU?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-short-sleeve-broadcloth-shirt/id_263709,3146,,"[15324,15325,15724]",29.95,34.95,29.95,34.95,4.4,45,,AE,"[""Adult"",""Womens"",""Casual"",""Wear to Work"",""For Her"",""Dressy"",""Regular"",""Petite"",""Tall""]"
264260,Men's Flannel Robe,"[""Clothing"",""Sleepwear"",""Robes""]",,//s7.landsend.com/is/image/LandsEnd/434357_FW20_FF_YLK?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-flannel-robe/id_264260,10325,,"[15324,15366,15371]",64.95,64.95,64.95,64.95,4.6,251,,AE,"[""Adult"",""Mens"",""Gifts"",""For Him"",""Holiday Gifts"",""Christmas"",""Birthday"",""Regular""]"
264766,Women's Plus Size Short Sleeve Feminine Fit Hemmed Mesh Polo,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/426571_FW21_FF_TVY?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-plus-size-short-sleeve-feminine-fit-hemmed-mesh-polo/id_264766,848,,"[15324,15325,15744]",30.95,30.95,30.95,30.95,3.0,1,,AE,"[""Adult"",""Womens"",""Plus Size""]"
264767,Women's Plus Size Short Sleeve Relaxed Hemmed Mesh Polo,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/426573_FW21_FF_CHH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-plus-size-short-sleeve-relaxed-hemmed-mesh-polo/id_264767,873,,"[15324,15325,15744]",30.95,30.95,30.95,30.95,5.0,1,,AE,"[""Adult"",""Womens"",""Plus Size""]"
264768,Women's Plus Size Long Sleeve Mesh Polo,"[""Clothing"",""Tops"",""Polo Shirts""]",,//s7.landsend.com/is/image/LandsEnd/426575_FW21_FF_TVY?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-plus-size-long-sleeve-mesh-polo/id_264768,233,,"[15324,15325,15744]",35.95,35.95,35.95,35.95,3.7,3,,AE,"[""Adult"",""Womens"",""Plus Size""]"
266260,Men's Performance V-neck Sweater,"[""Clothing"",""Tops"",""Sweaters""]",,//s7.landsend.com/is/image/LandsEnd/413089_AE12_FF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/mens-performance-v-neck-sweater/id_266260,1569,,"[15324,15325,15327]",49.95,49.95,49.95,49.95,0.0,0,,AE,"[""Adult"",""Mens"",""Big""]"
267678,Ultimate Goose Down Pillow,"[""Bed"",""Pillows"",""Pillows""]",,//s7.landsend.com/is/image/LandsEnd/442032_AG14_LF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/ultimate-goose-down-pillow/id_267678,1573,,"[15484,15504,15505]",189.95,229.95,189.95,229.95,4.0,69,,AE,"[""Adult""]"
267681,Girls Stretch Plain Front Chino Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/442879_AJ14_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-stretch-plain-front-chino-pants/id_267681,4089,,"[15324,15329,15331]",35.95,45.95,29.99,35.95,3.3,20,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Junior"",""Girls"",""Juniors"",""Regular""]"
267682,Girls Perfect Fit Iron Knee Blend Plain Front Chino Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/442875_5X14_LF_AG7?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-perfect-fit-iron-knee-blend-plain-front-chino-pants/id_267682,15802,,"[15324,15329,15331]",30.95,33.95,30.95,33.95,3.4,48,,AE,"[""Big Girl size 7-16"",""Little Girl size 4-6X"",""Girls"",""Regular"",""Plus Size"",""Slim""]"
267694,Waterproof Mattress Pad,"[""Bed"",""Mattress Pads & Toppers"",""Mattress Pads""]",,//s7.landsend.com/is/image/LandsEnd/443633_A814_LF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/waterproof-mattress-pad/id_267694,3165,,"[15484,15509,15510]",59.95,89.95,59.95,89.95,4.6,81,,AE,"[""Adult"",""Full"",""Queen"",""XL Twin""]"
267696,Women's Cotton Polyester Short Sleeve Jewelneck T-shirt,"[""Clothing"",""Tops"",""Tops & Tees""]",,//s7.landsend.com/is/image/LandsEnd/438180_FW21_FF_BLA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-cotton-polyester-short-sleeve-jewelneck-t-shirt/id_267696,4247,,"[15324,15325,15326]",20.95,20.95,20.95,20.95,4.0,67,,AE,"[""Adult"",""Womens"",""Regular"",""Petite""]"
267731,Euro Pillow Insert,"[""Bed"",""Pillows"",""Pillows""]",,//s7.landsend.com/is/image/LandsEnd/439514_A515_LF_WHI?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/euro-pillow-insert/id_267731,295,,"[15484,15504,15505]",39.95,39.95,39.95,39.95,5.0,12,,AE,"[""Adult""]"
268627,Girls Ponte Pleat Skirt,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/442570_BP14_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-ponte-pleat-skirt/id_268627,2122,,"[15324,15329,15334]",25.95,25.95,25.95,25.95,4.5,19,,AE,"[""Big Girl size 7-16"",""Big Kid size 8-20"",""Little Girl size 4-6X"",""Little Kid size 4-7"",""Girls"",""Back To School"",""Regular""]"
268629,Girls Ponte Button Front Skort,"[""Clothing"",""Bottoms"",""Skirts & Skorts""]",,//s7.landsend.com/is/image/LandsEnd/442579_BP14_LF_KHA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-ponte-button-front-skort/id_268629,806,,"[15324,15329,15334]",32.95,32.95,32.95,32.95,4.6,16,,AE,"[""Big Girl size 7-16"",""Big Kid size 8-20"",""Little Girl size 4-6X"",""Little Kid size 4-7"",""Girls"",""Back To School"",""Regular""]"
268640,Girls Short Sleeve Peter Pan Collar Broadcloth Shirt,"[""Clothing"",""Tops"",""Shirts & Blouses""]",,//s7.landsend.com/is/image/LandsEnd/445901_BP14_LF_LIB?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-short-sleeve-peter-pan-collar-broadcloth-shirt/id_268640,1216,,"[15324,15325,15724]",20.95,20.95,20.95,20.95,3.8,11,,AE,"[""Big Girl size 7-16"",""Big Kid size 8-20"",""Little Girl size 4-6X"",""Little Kid size 4-7"",""Girls"",""Back To School"",""Regular""]"
268641,Women's Short Sleeve Peter Pan Collar Broadcloth Shirt,"[""Clothing"",""Tops"",""Shirts & Blouses""]",,//s7.landsend.com/is/image/LandsEnd/445902_BP14_LF_LIB?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-short-sleeve-peter-pan-collar-broadcloth-shirt/id_268641,102,,"[15324,15325,15724]",25.95,25.95,25.95,25.95,5.0,1,,AE,"[""Adult"",""Womens"",""Back To School"",""Regular""]"
268644,Girls Ponte Pleat Jumper,"[""Clothing"",""Dresses"",""Jumpers""]",,//s7.landsend.com/is/image/LandsEnd/445971_BP14_LF_CHH?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-ponte-pleat-jumper/id_268644,1435,,"[15324,15335,15824]",32.95,32.95,32.95,32.95,3.8,18,,AE,"[""Big Girl size 7-16"",""Big Kid size 8-20"",""Little Girl size 4-6X"",""Little Kid size 4-7"",""Girls"",""Back To School"",""Regular""]"
271000,Women's All Weather Suede Leather Slip On Moc Shoes,"[""Shoes"",""Shoes"",""Flats""]",,//s7.landsend.com/is/image/LandsEnd/444683_CY14_LF_CLN?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-all-weather-suede-leather-slip-on-moc-shoes/id_271000,24585,,"[15384,15385,15388]",69.95,69.95,69.95,69.95,5.0,1,,AE,"[""Adult"",""Womens"",""Medium"",""Wide""]"
271005,Girls Dress Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/442582_BP14_LF_GRA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/girls-dress-pants/id_271005,1313,,"[15324,15329,15331]",45.95,45.95,45.95,45.95,3.0,2,,AE,"[""Big Girl size 7-16"",""Big Kid size 8-20"",""Girls"",""Back To School"",""Regular""]"
271006,Women's Plain Front Dress Pants,"[""Clothing"",""Bottoms"",""Pants""]",,//s7.landsend.com/is/image/LandsEnd/442583_FW21_FF_GRA?$ix_img_v1$&amp;wid=170&amp;hei=255,,https://www.landsend.com/products/womens-plain-front-dress-pants/id_271006,1797,,"[15324,15329,15331]",55.95,55.95,55.95,55.95,4.5,2,,AE,"[""Adult"",""Womens"",""Back To School"",""Regular""]"
